ID,product_link,product_name,product_price,product_rating,product_sales
11,https://shopee.vn/%C3%81o-Thun-8YO-JELLY-BEAR-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.10298868765?sp_atk=68fac059-fad5-4150-ab83-9f189f19156d&xptdk=68fac059-fad5-4150-ab83-9f189f19156d,Áo Thun 8YO JELLY BEAR Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 6,1k"
12,https://shopee.vn/Qu%E1%BA%A7n-Short-8YO-Basic-Local-Brand-Unisex-Premium-i.391501205.20093470362?sp_atk=352d026e-a019-44fd-b3d5-6745f0d8060c&xptdk=352d026e-a019-44fd-b3d5-6745f0d8060c,Quần Short 8YO Basic Local Brand Unisex Premium,99.0,4.9,Đã bán 842
13,https://shopee.vn/%C3%81o-Thun-8YO-ANGLE-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.24503487666?sp_atk=2e72f604-ae6a-4d1d-b01c-5dc4f50e5548&xptdk=2e72f604-ae6a-4d1d-b01c-5dc4f50e5548,Áo Thun 8YO ANGLE ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,Đã bán 3k
14,https://shopee.vn/%C3%81o-Thun-Th%C3%AAu-8YO-TELEPHONE-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.28700123998?sp_atk=0148ab5f-483d-4c52-beab-7fcfaacdfcc5&xptdk=0148ab5f-483d-4c52-beab-7fcfaacdfcc5,Áo Thun Thêu 8YO TELEPHONE Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,Đã bán 579
15,https://shopee.vn/%C3%81o-Thun-8YO-DANCING-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.23658152268?sp_atk=1955f986-1760-4311-b111-90c79b0e801c&xptdk=1955f986-1760-4311-b111-90c79b0e801c,Áo Thun 8YO DANCING ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 6,1k"
16,https://shopee.vn/%C3%81o-Thun-8YO-VINTAGE-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.29207021288?sp_atk=f19d02a4-2dd8-46b9-948c-6246381baddc&xptdk=f19d02a4-2dd8-46b9-948c-6246381baddc,Áo Thun 8YO VINTAGE ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,5.0,Đã bán 7
17,https://shopee.vn/%C3%81o-Thun-8YO-BUTTERFLY-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.25963024930?sp_atk=e45e68a0-0d59-48e3-af12-fb48a0842d9d&xptdk=e45e68a0-0d59-48e3-af12-fb48a0842d9d,Áo Thun 8YO BUTTERFLY ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 2,5k"
18,https://shopee.vn/%C3%81o-Thun-8YO-SADY-NIGHT-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.24871868114?sp_atk=f3a69076-e592-451f-8e6c-157b717282c2&xptdk=f3a69076-e592-451f-8e6c-157b717282c2,Áo Thun 8YO SADY NIGHT Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 1,7k"
19,https://shopee.vn/%C3%81o-Thun-8YO-STONY-ART-Tee-Cotton-M%E1%BB%81m-M%E1%BB%8Bn-M%C3%A1t-%C3%81o-Ph%C3%B4ng-Local-Brand-Unisex-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-i.391501205.24769184235?sp_atk=2e32874b-5b14-481d-b952-76c468bbb274&xptdk=2e32874b-5b14-481d-b952-76c468bbb274,Áo Thun 8YO STONY ART Tee Cotton Mềm Mịn Mát - Áo Phông Local Brand Unisex Nam Nữ Form Rộng,99.0,4.9,"Đã bán 1,7k"
20,https://shopee.vn/Ch%C3%A2n-V%C3%A1y-N%E1%BB%AF-X%C3%B2e-2-T%E1%BA%A7ng-8YO-RUBY-C%C3%B3-Qu%E1%BA%A7n-B%E1%BA%A3o-H%E1%BB%99-Mini-Skirt-i.391501205.26307019071?sp_atk=0aeaa1cf-398f-4d78-abb1-c2b06c0cec01&xptdk=0aeaa1cf-398f-4d78-abb1-c2b06c0cec01,Chân Váy Nữ Xòe 2 Tầng 8YO RUBY - Có Quần Bảo Hộ - Mini Skirt,99.0,5.0,Đã bán 6
