User,rating,date,review
t*****t,5 Sao (157),"2022-05-12 12:55 | Phân loại hàng: Đen,M","t*****t2022-05-12 12:55 | Phân loại hàng: Đen,MÁo thun chất vừa k dày k mỏng, vải này chắc k xù. Chất lượng tốt nhé. Hàng vn chất lượng cao. Mình sẽ ủng hộ shop và cũng đã giới thiệu tới bạn bè 0:11  23báo cáo"
d*****g,5 Sao (157),"2022-11-29 18:07 | Phân loại hàng: Đen,S","d*****g2022-11-29 18:07 | Phân loại hàng: Đen,SChất liệu: CottonMàu sắc: ĐenĐúng với mô tả: ĐúngĐây là chiếc áo mà mình mua thấy ưng nhất vì chất liệu cotton co giãn, vải mềm , hình in sắc nét. Kèm theo thư cảm ơn và hướng dẫn giặt áo. Giao hàng ngay đúng ngày sinh nhật mình luôn 😘. Lần đầu mua mà shop quá tuyệt vời, sẽ tiếp tục ủng hộ shop ☺️❤️. 0:15 3báo cáo"
j*****e,5 Sao (157),"2022-06-19 22:19 | Phân loại hàng: Đen,M","j*****e2022-06-19 22:19 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: <3Chất liệu: cottonNhận được hàng nhanh. Áo vải cotton mặc rất mát, hình in chất lượng tốt. Áo thun mình chỉ tin tưởng mua ở đây thôi 🥰 0:05 1báo cáo"
nguyenngocquekha,5 Sao (157),"2022-12-28 17:39 | Phân loại hàng: Đen,M","nguyenngocquekha2022-12-28 17:39 | Phân loại hàng: Đen,MGiao hàng khá nhanh,3 ngày là nhận được.Gói hàng kĩ càng.Áo đẹp hình in sắc nét,không có chỉ thừa,vải dày dặn.Sẽ ủng hộ shop tiếp  1báo cáo"
tuongvviy,5 Sao (157),"2023-01-27 13:38 | Phân loại hàng: Đen,L","tuongvviy2023-01-27 13:38 | Phân loại hàng: Đen,Láo đẹp lắm ạ, vải mát, mịn, hình in chuẩn đẹp, rất đáng tiền ạ, moi nguoi nên mua nhé 0:16   3báo cáo"
haiumi12,5 Sao (157),"2022-06-22 14:15 | Phân loại hàng: Đen,L","haiumi122022-06-22 14:15 | Phân loại hàng: Đen,LÁo đẹp lắm nha, M58 thì mặc qua Mông nha😊😊😊😊sờ chất hơi nóng chút🤧🤧nhìn in đẹp mong dùng thời gian sẽ k bị nứt hình 0:14  5báo cáo"
hongnhung20022005,5 Sao (157),"2023-02-15 18:46 | Phân loại hàng: Đen,L","hongnhung200220052023-02-15 18:46 | Phân loại hàng: Đen,LChất liệu: thunMàu sắc: đenĐúng với mô tả: đúngÁo xinh lắm nhen mn vati ok nên mua mặc phù hoẹp giá tiền 10 điểm hihi 0:06hữu ích?báo cáo"
phamnguyet15,5 Sao (157),"2022-07-11 14:18 | Phân loại hàng: Đen,L","phamnguyet152022-07-11 14:18 | Phân loại hàng: Đen,LÁo đẹp lắm mn ạ z x c
Rẻ mà vải dày thật sự
Giao hàng cũng nhanh nữa 0:06 1báo cáo"
a*****8,5 Sao (157),"2023-01-04 11:24 | Phân loại hàng: Đen,S","a*****82023-01-04 11:24 | Phân loại hàng: Đen,SChất liệu: thunMàu sắc: đenĐúng với mô tả: đúngCái đẹp, xinh
Quá rẻ so với chất lượng  
Nên mua nha mọi người 0:05 2báo cáo"
soncuoi14092008,5 Sao (157),"2022-07-21 22:13 | Phân loại hàng: Đen,S","soncuoi140920082022-07-21 22:13 | Phân loại hàng: Đen,SMặc dù hàng đến tay hơi lâu nhưng mà rất ưng ý nhen mn, shop tư vẫn rất nhiệt tình, hình in chắc chắn, vải rất chất lượng ko chỉ thừa, mặc thoải mái. 0:06  hữu ích?báo cáo"
