User,rating,date,review
lethihamy123456789,5 Sao (215),"2021-07-02 18:49 | Phân loại hàng: Trắng,M","lethihamy1234567892021-07-02 18:49 | Phân loại hàng: Trắng,MẤm tượng đầu tiên là đóng gói sản phẩm rất đẹp và cẩn thận. Chất lượng vải đẹp và form áo rất chuẩn. Mua được giá sale nên mình rất vui. Cảm ơn shop nhé 0:20hữu ích?báo cáo"
t*****u,5 Sao (215),"2021-11-05 18:39 | Phân loại hàng: Trắng,L","t*****u2021-11-05 18:39 | Phân loại hàng: Trắng,LSản phẩm đúng hình shop tư vấn nhiệt tình luôn ủng hộ shop! Tặng shop 5 sao 0:23     hữu ích?báo cáo"
n*****9,5 Sao (215),"2021-12-02 00:15 | Phân loại hàng: Đen,S","n*****92021-12-02 00:15 | Phân loại hàng: Đen,SÁo xinh lắm💞chất vải okla chỉ có điều from áo hơi bé mà độ dài thì ổn nè, shop nên bọc 1 lớp chống sốc ở ngoài nữa nhen, mình mua làm quà tặng bạn mà nát hết hộp luông dù mình có note cho shop😞 áo còn nhiều mùn vải,chưa đc thơm lắmm có giấy thơm thì okk hơnn nè,shop nhiệt tình cực tui cho 10000đ😍 0:10    2báo cáo"
pphuongnguyennnn,5 Sao (215),"2021-12-03 13:24 | Phân loại hàng: Trắng,M","pphuongnguyennnn2021-12-03 13:24 | Phân loại hàng: Trắng,MÁo rất rất đẹp, vải mịn. Đóng gỏi sp tốt. Nên mua nha mn. Rất đáng tiền 0:05  1báo cáo"
ngocthutuyet,5 Sao (215),"2022-07-27 16:56 | Phân loại hàng: Đen,M","ngocthutuyet2022-07-27 16:56 | Phân loại hàng: Đen,MChất liệu: cottonMàu sắc: đenĐúng với mô tả: đúngMình 1m55 57kg mặc size M vừa xinh thoải mái áo dài ngang mông 
Đóng gói cẩn thận 0:06 hữu ích?báo cáo"
28.thang3,5 Sao (215),"2023-04-04 19:55 | Phân loại hàng: Đen,S","28.thang32023-04-04 19:55 | Phân loại hàng: Đen,SMàu sắc: denChất liệu: cottonĐúng với mô tả: rat dungrat đẹp luon￼ ấy ạ hihihihi mình rất là thích thấy sản phẩm này nên nhiu người mua hơn âhhahah mong shop sale nhiều đợt nữaaaa 0:05 hữu ích?báo cáo"
Người dùng Shopee,5 Sao (215),"2021-10-21 18:46 | Phân loại hàng: Đen,L","Người dùng Shopee2021-10-21 18:46 | Phân loại hàng: Đen,LMình mua áo lúc sale nhưng ý lắm, áo vừa vẹn lần sau nhất định ủng hộ tiếp.. 0:09 hữu ích?báo cáo"
a*****6,5 Sao (215),"2021-11-20 13:02 | Phân loại hàng: Trắng,S","a*****62021-11-20 13:02 | Phân loại hàng: Trắng,SVải đẹp, mịn, dày dặn, giá hạt dẻ, nói chung đáng đồng tiền.... 0:10 2báo cáo"
q*****6,5 Sao (215),"2021-10-17 09:46 | Phân loại hàng: Đen,L","q*****62021-10-17 09:46 | Phân loại hàng: Đen,LHàng đẹp chất lượng vải xịn mát rất đáng tiền luônnnnnn nhaaa. 10 ngày là hàng được giao tới nơi 0:21 1báo cáo"
l*****1,5 Sao (215),"2021-07-01 08:02 | Phân loại hàng: Đen,S","l*****12021-07-01 08:02 | Phân loại hàng: Đen,SChất lượng sản phẩm tuyệt vời
Phù hợp với giá thành ( mua sale)
Giao hàng nhanh 0:09 1báo cáo"
d*****2,5 Sao (215),"2023-05-21 11:54 | Phân loại hàng: Đen,L","d*****22023-05-21 11:54 | Phân loại hàng: Đen,LÁo đẹp dày dặn thơm tho bọc lịch sự
Đặc biệt là chủ shop Thanh Hằng siêu nhiệt tình và dễ thương hỗ trợ hết mức luôn
Áo form hơi zộng nha mng 0:05 hữu ích?báo cáo"
kieutrinh15201,5 Sao (215),"2021-07-15 11:39 | Phân loại hàng: Trắng,M","kieutrinh152012021-07-15 11:39 | Phân loại hàng: Trắng,MMua cũng lâu rồi mà giờ mới rảnh đánh giá, chất vải ok không mỏng cũng không quá nóng, nói chung là ưng, shop cũng dễ thương vô cùng😘 0:09 hữu ích?báo cáo"
t.nha.linh,5 Sao (215),"2021-12-29 17:10 | Phân loại hàng: Đen,L","t.nha.linh2021-12-29 17:10 | Phân loại hàng: Đen,LMấy bẹn ơiii
Áo xinh lắm lun áaaaaa
Lúc mình đặt hàng shop còn nhắn tin cảm mơn nữa á shop rất nhiệt tình lun nha
Đóng gói hàng đúng xịn lun á 
Nên là mua đi mấy bẹn iuuu😙hữu ích?báo cáo"
m*****7,5 Sao (215),"2021-10-23 10:29 | Phân loại hàng: Đen,M","m*****72021-10-23 10:29 | Phân loại hàng: Đen,MĐóng gói chắc chắn giao hàng nhanh chóng chất vải hơi nóng có gửi kèm lời cảm ơn nói chung đáng mua sẽ ủng hộ shop dài dài❤️ 0:11  hữu ích?báo cáo"
hangho54321,5 Sao (215),"2023-04-16 21:47 | Phân loại hàng: Trắng,S","hangho543212023-04-16 21:47 | Phân loại hàng: Trắng,Skhông thích sản phần nì cho lắm í 
do mình khong đọc kĩ phần gthieu nên khong biết shop bỏ phần tag ở tay áo và ở cổ 
mình chỉ đọc đánh giá thấy có hộp nữa nh mình nhận hàng về khong có 🥹 
nói chung là hơi thất vọng 1 xíu :<< 0:25  hữu ích?báo cáo"
