User,rating,date,review
hong_phuc_0103,"5 Sao (4,3k)","2021-10-14 13:46 | Phân loại hàng: Trắng,M","hong_phuc_01032021-10-14 13:46 | Phân loại hàng: Trắng,MChòi oi xinh quá là xinh , giao hàng nhanh , đóng gòi đẹp , giá ổn , vải đẹp , mịn ,mát , giặt gòi là đi là đẹp nhức nách luôn , tiếc là trời đã sang mùa đông gòi , đành cất đi 🥺 0:14     10báo cáo"
hathimyngan6112001,"5 Sao (4,3k)","2022-03-11 21:13 | Phân loại hàng: Trắng,M","hathimyngan61120012022-03-11 21:13 | Phân loại hàng: Trắng,MÁo khá đẹp vải mềm mịn rất ư là ưng sẽ quay lại ủng hộ shop …. Mình m63 nặng 54kg mặc dữ M vừa đẹp luôn ý mình để mấy bạn tham khảo 0:05  4báo cáo"
linhnhat13,"5 Sao (4,3k)","2022-04-18 10:18 | Phân loại hàng: Đen,L","linhnhat132022-04-18 10:18 | Phân loại hàng: Đen,LÁo đẹp, giao hàng lại nhanh, hình in rõ nét e rất mịn. Mình cao 1m67 nặng 49kg size L vừa đẹp nhé. Tóm lại rất đáng tiền và sẽ ủng hộ shop tiếp, mọi người lưu ý ghé shop nhé 0:18    14báo cáo"
ngochan147bii,"5 Sao (4,3k)","2022-08-05 12:46 | Phân loại hàng: Trắng,L","ngochan147bii2022-08-05 12:46 | Phân loại hàng: Trắng,LChất liệu: tỐtMàu sắc: trắng xinh, đen xinhĐúng với mô tả: 👍￼chùi ui, áo xinh lắm, vải vừa vặn không quá nóng hay quá mỏng, hình in xinh xĩu, mình 52kg mét 57 nhưng đặt sizeL mặt cho thoải mái 0:15    9báo cáo"
n*****4,"5 Sao (4,3k)","2022-05-02 19:35 | Phân loại hàng: Trắng,M","n*****42022-05-02 19:35 | Phân loại hàng: Trắng,MThấy nhỏ em mặc nên mua thử. Áo đẹp nhé. Chất thun 98% cotton. Mặc êm. Hình in sắc nét, nhẳn bóng sờ đã tay. Sẽ ủng hộ thêm 0:15     11báo cáo"
th.yen06,"5 Sao (4,3k)","2021-09-12 12:06 | Phân loại hàng: Trắng,M","th.yen062021-09-12 12:06 | Phân loại hàng: Trắng,MÁo đẹp lắm vải đẹp 
Mình lấy size m dài qua mông
Công nhận size m của shop này dài không giống của shop khác iu iu❤😽😽 0:13    3báo cáo"
Người dùng Shopee,"5 Sao (4,3k)","2021-10-07 11:13 | Phân loại hàng: Đen,S","Người dùng Shopee2021-10-07 11:13 | Phân loại hàng: Đen,SHàng với cái giá này thì ko đòi hỏi chi nhiều rất là đẹp nên mua nha mọi người sẽ ủng hộ shop nhiều hơn mình thấy nhiều bạn bảo vải mỏng nhưng mình thấy thì vải giày lắm đẹp ok,đường may và hình in chắc chắn ko có một tí chỉ thừa nào nên mình ko j mà ko cho shop 5sao 0:11   3báo cáo"
l*****1,"5 Sao (4,3k)","2022-02-16 21:33 | Phân loại hàng: Trắng,L","l*****12022-02-16 21:33 | Phân loại hàng: Trắng,LÁo săn sale nên đc giá rẻ mà công nhận chất vải ok lắm ạ mặc thoáng mát lắm mình m58 45kg mặc lên cx đc tiếc là ống tay nó mà dài ra xíu nx thì đẹp mn nên mua mặc thử nha à shop đóng gói rất cận thận và chu đáo ạ có cả thiệp cảm ơn và lá gì nx ấy mình quên mất tên rồi 0:18    3báo cáo"
ldtmy1510,"5 Sao (4,3k)","2022-01-11 09:39 | Phân loại hàng: Đen,M","ldtmy15102022-01-11 09:39 | Phân loại hàng: Đen,MÁo siêu đẹp, vải dày hình in đẹp lắm có điều nó trơn trơn không biết mặc có bị tróc hình in hong🥲. Nói chung thì áo vừa rẻ vừa đẹp siêu đỉnh nên mua nhoaaa💕 0:44  3báo cáo"
nguyenvanhiep82,"5 Sao (4,3k)","2022-01-21 18:40 | Phân loại hàng: Trắng,S","nguyenvanhiep822022-01-21 18:40 | Phân loại hàng: Trắng,SĐã nhận hành chất vải OK hình in khá ổn phù hợp với giá,sản phẩm được đóng vào hộp nhỏ nhỏ xinh xinh,khá là ổn áp 0:16   12báo cáo"
huynhvy1109,"5 Sao (4,3k)","2023-03-13 11:07 | Phân loại hàng: Trắng,S","huynhvy11092023-03-13 11:07 | Phân loại hàng: Trắng,SChất liệu: Vải CottonMàu sắc: TrắngĐúng với mô tả: 10/10Mình cao 1m55, 40kg mặc size S chiều dài áo tới ngang nửa đùi, form ngang áo rộng khá thoải mái. 
Săn sale nên giá hơi bị hời lun ạ. Chất lượng áo xuất sắc lun không có chỉ thừa lun í. Bên trên mk có chụp 1 ảnh đường chỉ may bên trong áo ( mặt trái áo ấy ạ) may hơi bị chắc chắn lun ạ. Tuyệt vời cho shop 100đ. 0:16  hữu ích?báo cáo"
d*****h,"5 Sao (4,3k)","2021-07-29 13:07 | Phân loại hàng: Đen,S","d*****h2021-07-29 13:07 | Phân loại hàng: Đen,SÁo rất đẹp! Cao 1m60 nặng 60kg nhưng mà vừa in lun ak! Bao chuẩn lun nha. Áo mặc mát lắm đáng mua, canh sale nên mua giá đó là hợp lý lun! Màu đen và xám lên form đẹp lắm kết hợp với quần trắng là ngất ngay lun nè! Nên mua nha mọi người ơi! Đẹp     3báo cáo"
n*****7,"5 Sao (4,3k)","2021-10-04 09:54 | Phân loại hàng: Đen,L","n*****72021-10-04 09:54 | Phân loại hàng: Đen,LĐẹp 
Mình m57 - 43kg size M mình nghĩ size S đẹp hơn 
Đẹp lắm
M.n nên mua vải đẹp cực
May cái hộp của tui nó vẫn còn đẹp hí hí 0:29     2báo cáo"
p*****6,"5 Sao (4,3k)","2022-03-15 17:10 | Phân loại hàng: Trắng,M","p*****62022-03-15 17:10 | Phân loại hàng: Trắng,Mđầu tiên là mình rất thích cái cách đóng gói của shop lun ă :33 cư tê dã man nói chung là ưng ^^ còn về chất áo với form thì ổn lắm nka , chất mịn mát @ mình m54 45kg mặc size M vừa nhaa😵 mà mình muốn mặc rộng hơn í nên mình muốn pass lại rẻ ạ , ai mún mua qua ig:abcdefgh_ilovejksomuch nha 0:11  hữu ích?báo cáo"
vo_nguyen_bich_tuyen,"5 Sao (4,3k)","2021-09-09 16:32 | Phân loại hàng: Trắng,S","vo_nguyen_bich_tuyen2021-09-09 16:32 | Phân loại hàng: Trắng,Ssản phẩm đẹp giao nhanh, chất vải phù hợp mùa hè không quá mỏng, cao 1m62 mặc sai S qua mông, chưa giặt nên chưa biết thế nào 0:08   1báo cáo"
