User,rating,date,review
dangthiminh1981,5 Sao (585),"2023-04-07 10:38 | Phân loại hàng: Trắng,L","dangthiminh19812023-04-07 10:38 | Phân loại hàng: Trắng,LChất liệu: cottonĐúng với mô tả: chuẩn màu sắc hoa vănMàu sắc: trắngSp đẹp hơn mong đợi,chất đẹp,cảm ơn shop bán hàng có tâm.sẽ ủng hộ shop 0:16     1báo cáo"
dyngoc07,5 Sao (585),"2022-05-16 17:57 | Phân loại hàng: Trắng,L","dyngoc072022-05-16 17:57 | Phân loại hàng: Trắng,LÁo đẹp lắm ạ, vải dày dặn mặc thích lắm. Giao hàng siêu nhanh luôn. Săn sale được giá như này thì quá hời rồi☺️ Vid chỉ mang tính chất nhận xu     2báo cáo"
h*****3,5 Sao (585),"2022-03-16 16:33 | Phân loại hàng: Đen,M","h*****32022-03-16 16:33 | Phân loại hàng: Đen,MGiao hàng siêu nhanh 1 ngày là nhận đc, áo đẹp vải không quá mỏng đâu, hình in rõ nét. Mình 1m56 mặc đến mông nhé.   4báo cáo"
phuongngoc199,5 Sao (585),"2021-12-18 22:43 | Phân loại hàng: Đen,S","phuongngoc1992021-12-18 22:43 | Phân loại hàng: Đen,SÁo này mình mua tặng sn bạn mình, brand này lần đầu tiên mua luôn cứ tưởng giá rẻ mà chất lượng kém, nhưng chất lượng siêu ưng nhé, vải xịn, đường in bóng nchung ưng nha. 10 điểm cho shop 0:081báo cáo"
giangnguyn760,5 Sao (585),"2022-02-11 17:44 | Phân loại hàng: Đen,M","giangnguyn7602022-02-11 17:44 | Phân loại hàng: Đen,MẢnh chất lượng thấp nhưng áo chất lượng cao nhaaaa vải đẹp mặc thích hài lòng 
Shop nhắn tin dễ thương 💕hình in rõ nét mình quay cận cảnh vải cho bạn nào đang phân vân nhé mua ngay đi nhaa 0:15  2báo cáo"
mai134503,5 Sao (585),"2022-02-23 21:48 | Phân loại hàng: Đen,L","mai1345032022-02-23 21:48 | Phân loại hàng: Đen,LChất lượng sản phẩm rất tuyệt vời. Vải khá dày phần in rất đẹp. Có thư cảm ơn của shop. Rất hài lòng 0:06   4báo cáo"
volequynhnhi,5 Sao (585),"2021-11-26 19:10 | Phân loại hàng: Đen,L","volequynhnhi2021-11-26 19:10 | Phân loại hàng: Đen,LÁo siêu đẹppp luôn á tr:333
Áo size L mặc siêu xinhh luôn á<3
Nên mua nhaaa mn 0:26  4báo cáo"
linhiee_,5 Sao (585),"2022-02-18 12:01 | Phân loại hàng: Đen,M","linhiee_2022-02-18 12:01 | Phân loại hàng: Đen,Máo đẹp, vải mặc mát, mình 1m60 40kg, ai thích mặc rộng như mình thì có thể mua size M 0:08  3báo cáo"
m*****1,5 Sao (585),"2022-10-07 13:50 | Phân loại hàng: Đen,L","m*****12022-10-07 13:50 | Phân loại hàng: Đen,LChất liệu: vải cottonMàu sắc: đenĐúng với mô tả: chính xácChát vải áo mỏng, thoáng mát, mặc rất thích! 0:19 1báo cáo"
Người dùng Shopee,5 Sao (585),"2022-01-11 10:08 | Phân loại hàng: Trắng,S","Người dùng Shopee2022-01-11 10:08 | Phân loại hàng: Trắng,STee xinh xĩu lun á
hình in nétt lắmmm
Mình mặc size S 
Đóng gói dth cực💞 0:08    4báo cáo"
m*****y,5 Sao (585),"2022-04-28 16:09 | Phân loại hàng: Trắng,M","m*****y2022-04-28 16:09 | Phân loại hàng: Trắng,MÁo đẹp lắm nha, chất vải mát mà nhìn hình in bên ngoài đẹp cực kì luôn. Ship và đóng hàng cũng rất nhanh và cẩn thận. Mọi người mua mặc thử nha 0:13hữu ích?báo cáo"
dungkim9697,5 Sao (585),"2021-11-05 16:29 | Phân loại hàng: Trắng,M","dungkim96972021-11-05 16:29 | Phân loại hàng: Trắng,MSo với giá tiền thì sản phẩm vô cùng xịn sò, nên mua nhé mọi người. Đóng gói và giao hàng nhanh, lại có cả thẻ bài đáng iu lắm nha. Sẽ ủng hộ shop ở những sản phẩm khác. 0:05hữu ích?báo cáo"
t*****4,5 Sao (585),"2022-03-25 11:26 | Phân loại hàng: Đen,M","t*****42022-03-25 11:26 | Phân loại hàng: Đen,MÁo đẹp giao hàng nhanh hình in siêu đẹp vải ok lắm nha xynk đẹp tỵt zời 0:07  2báo cáo"
beanbaek,5 Sao (585),"2022-04-01 17:31 | Phân loại hàng: Đen,L","beanbaek2022-04-01 17:31 | Phân loại hàng: Đen,LĐường chỉ kĩ lưỡng, áo dày mình chưa mặc chưa biết có nóng không nhưng mà shop có thư cảm ơn cute lắm hjhj ❤️❤️ gói bằng túi zip nên mình thích lắm dễ gỡ 🥰👍🏻     hữu ích?báo cáo"
ngothikimthoa2002,5 Sao (585),"2023-11-17 19:52 | Phân loại hàng: Đen,S","ngothikimthoa20022023-11-17 19:52 | Phân loại hàng: Đen,SMàu sắc: đúngĐúng với mô tả: đúngChất liệu: đúngÁo đẹp giao hàng nhanh hình in đẹp xứng đáng giá tiền 0:04     phản hồi của Người BánShop cảm ơn bạn đã ủng hộ và đánh giá 5sao ạ.hữu ích?báo cáo"
titxiyh,5 Sao (585),"2021-11-26 20:41 | Phân loại hàng: Đen,L","titxiyh2021-11-26 20:41 | Phân loại hàng: Đen,LShop đóng gói đẹp, chắc chắn. Giao hàng nhanh, sẽ ủng hộ shop dài dài ạ 0:04 hữu ích?báo cáo"
meba5437tb,5 Sao (585),"2023-01-08 20:55 | Phân loại hàng: Đen,S","meba5437tb2023-01-08 20:55 | Phân loại hàng: Đen,SChất liệu: tốtMàu sắc: đenĐúng với mô tả: đúngÁo đẹp, giao hàng nhanh, vải dày dặn hình ảnh chỉ mang tính chất nhận xu 0:17  1báo cáo"
l*****7,5 Sao (585),"2022-10-04 10:20 | Phân loại hàng: Đen,M","l*****72022-10-04 10:20 | Phân loại hàng: Đen,MChất liệu: dddsMàu sắc: đenĐúng với mô tả: dnsjsnMua ở shop lần 2, lần đầu khoảng hơn 1 năm trước, áo đẹp và vải xịn hơn, vải lần này hơi mỏng, hình in mịn nhưng ko quá ok. Nói chung mua cũng được 0:28   hữu ích?báo cáo"
soncuoi14092008,5 Sao (585),"2022-07-21 22:13 | Phân loại hàng: Trắng,S","soncuoi140920082022-07-21 22:13 | Phân loại hàng: Trắng,SMặc dù hàng đến tay hơi lâu nhưng mà rất ưng ý nhen mn, shop tư vẫn rất nhiệt tình, hình in chắc chắn, vải rất chất lượng ko chỉ thừa, mặc thoải mái. 0:06  hữu ích?báo cáo"
my_ngoclai,5 Sao (585),"2022-01-02 19:57 | Phân loại hàng: Trắng,M","my_ngoclai2022-01-02 19:57 | Phân loại hàng: Trắng,MÁo đẹp chắc chắn vải cũng tốt rất đáng tiền với lại đóng gói cũng rất dễ thương quà tặng cũng rất chi là hưng<3  hữu ích?báo cáo"
Người dùng Shopee,5 Sao (585),"2021-06-30 17:07 | Phân loại hàng: Đen,M","Người dùng Shopee2021-06-30 17:07 | Phân loại hàng: Đen,MSản phẩm khá là chất lượng, đóng box kèm card rất đẹp. Áo form chuẩn, mặc lên rất ưng ý, hình in rõ nét, có thêm tag tay áo nữa thì oke hơn. Nói chung so với giá tiền vậy thì sản phẩm gọi là đỉnh của chóp! Mong shop sẽ ra nhiều mẫu áo đa dạng hơn nữa và sẽ ủng hộ shop lâu dài 👍hữu ích?báo cáo"
chinhh_156,5 Sao (585),"2021-11-27 00:24 | Phân loại hàng: Trắng,M","chinhh_1562021-11-27 00:24 | Phân loại hàng: Trắng,Mmình hơi buồn vì size M kh như ý muốn :((( Nó hơi ôm với thân hình mình xíu :(((( Nhưng mà chất lương vải ok nên mua nha mn ai muốn mặc from rộng nên mua size L, size dành cho người 1m60 trở xuống th 🥲 0:10     9báo cáo"
lmu128,5 Sao (585),"2021-12-22 10:29 | Phân loại hàng: Đen,M","lmu1282021-12-22 10:29 | Phân loại hàng: Đen,Mtừ hình in đến chất vải đều okee cách shop đóng gói sp mjk rất thícc  1báo cáo"
nn10xch,5 Sao (585),"2022-05-18 23:29 | Phân loại hàng: Trắng,L","nn10xch2022-05-18 23:29 | Phân loại hàng: Trắng,LChất áo không nóng nè, ổn so với giá, áo như ảnh, mình m6 mặc L gần qua mông nhá, nch nên mua nè 0:41 1báo cáo"
alida_kim48,5 Sao (585),"2022-02-27 12:02 | Phân loại hàng: Trắng,M","alida_kim482022-02-27 12:02 | Phân loại hàng: Trắng,MÁo ở ngoài nhìn đẹp. Đúng form. Chất vải và hình in đẹp lắm mn ạ. Box card và túi đựng áo rất xịn xò hữu ích?báo cáo"
tranngockhanhduong,5 Sao (585),"2021-11-25 12:20 | Phân loại hàng: Đen,M","tranngockhanhduong2021-11-25 12:20 | Phân loại hàng: Đen,MÁo xinh với giá này mà vải quá tuyệt vời luôn hình in xịn xò mọi người nên mu nha 0:35 1báo cáo"
dinocaurs,5 Sao (585),"2022-01-21 21:54 | Phân loại hàng: Đen,L","dinocaurs2022-01-21 21:54 | Phân loại hàng: Đen,LLúc đầu giao đến hộp hơi móp méo sợ bên trong nó bị sao nhưng mở ra hàng đc sắp xếp gọn gàng,đẹp. Chất liệu thì khỏi bàn luôn giá vừa rẻ vừa đẹp,vải dầy dặn,áo from đúng mẫu. Tóm lại rất ưng nên cho 5 sao .  Nên mua thử nha mn 0:11  1báo cáo"
Người dùng Shopee,5 Sao (585),"2022-05-22 11:08 | Phân loại hàng: Đen,M","Người dùng Shopee2022-05-22 11:08 | Phân loại hàng: Đen,MÁo đẹp lắm nha mọi người vải chắc chắn k bao giờ xù luôn lên from cực đẹp nhaaa m 50 mặc 0:11    hữu ích?báo cáo"
trang_linh2509,5 Sao (585),"2022-07-20 19:03 | Phân loại hàng: Đen,L","trang_linh25092022-07-20 19:03 | Phân loại hàng: Đen,LĐẹp lắm mng. Giao hàng nhanh , chất đẹp . Hình in rõ nét . Rất đáng tiền . Nên mua nha  1báo cáo"
huongngyn1810,5 Sao (585),"2022-06-17 10:57 | Phân loại hàng: Đen,M","huongngyn18102022-06-17 10:57 | Phân loại hàng: Đen,MChất liệu: vải cotton co dãnMàu sắc: đenĐúng với mô tả: in hình sắc nétMình m53 47kg size M mặc đến ngang mông,ai muốn mặc rộng thì mua size L nhee,hình ảnh mang tính minh hoạ hoi nha,tại mình giặt áo rồi quên ch chụp 😂2báo cáo"
duyen200305,5 Sao (585),"2022-09-08 14:12 | Phân loại hàng: Trắng,S","duyen2003052022-09-08 14:12 | Phân loại hàng: Trắng,Shữu ích?báo cáo"
2*****p,5 Sao (585),"2022-11-08 14:12 | Phân loại hàng: Trắng,L","2*****p2022-11-08 14:12 | Phân loại hàng: Trắng,LChất liệu: totMàu sắc: depĐúng với mô tả: vải đẹpĐã nhận được hàng, shop giao hàng nhanh, vải đẹp, hình in trên áo đẹp, sẽ ủng hộ tiếp!!!!!!!!!!!!!!!!!!hữu ích?báo cáo"
minhtrannggp,5 Sao (585),"2022-01-11 20:24 | Phân loại hàng: Đen,M","minhtrannggp2022-01-11 20:24 | Phân loại hàng: Đen,Mvải áo dày, mịn, nhưng đằng sau hình in có những viền sọc mờ (nếu nhìn kĩ sẽ thấy ạ)  shop ship nhanh nhưng mình nghĩ shop nên có thêm 1 cái túi bọc ở ngoài hộp khi giao hàng vì khi khi shipper giao tới hộp của mình bị móp méo tả tơi :(( 0:08 hữu ích?báo cáo"
lehoangduckien,5 Sao (585),"2022-05-29 21:12 | Phân loại hàng: Đen,M","lehoangduckien2022-05-29 21:12 | Phân loại hàng: Đen,MFom chuẩn , mẫu mã đẹp , đa dạng , hình in sắc nét , nhưng có vẻ mặc hơi nóng , ủng hộ shop 5 sao về chất lượng, giao hàng nhanh lắm mn nên thử nhé 0:21  1báo cáo"
xuntinu,5 Sao (585),"2022-04-29 12:40 | Phân loại hàng: Đen,M","xuntinu2022-04-29 12:40 | Phân loại hàng: Đen,MÁO RẤT ĐẸP VẢI CÒN XỊN NX , GIAO HÀNG RẤT NHANH TRONG VÒNG 2 NGÀY HÀNG ĐÃ VỀ RỒI , TÔI RẤT THÍCH , CÁC BN NHANH MUA ĐI KẺO HẾThữu ích?báo cáo"
p*****6,5 Sao (585),"2022-06-01 20:04 | Phân loại hàng: Đen,L","p*****62022-06-01 20:04 | Phân loại hàng: Đen,LChất liệu: tốtMàu sắc: đẹpÁo đẹp lắm nha mọi ngườiiiiii8ii, nên mua nhéeeeeeee 0:13 hữu ích?báo cáo"
l*****0,5 Sao (585),"2021-12-28 18:58 | Phân loại hàng: Đen,M","l*****02021-12-28 18:58 | Phân loại hàng: Đen,MÁo đỉnh lắm nha mn     1báo cáo"
a*****6,5 Sao (585),"2021-11-26 16:43 | Phân loại hàng: Trắng,M","a*****62021-11-26 16:43 | Phân loại hàng: Trắng,MXinh nhưng vải hơi thô, mình m73 55kg mặc vừa, bạn nào mặc rộng thì mua hơn 1 sz nha. Áo mỏng nên bạn nào mua thì cân nhắc 1 xíu. Đóng gói kĩ ạ, có card dth lắm nha. 0:33  hữu ích?báo cáo"
aprua84ejc,5 Sao (585),"2022-01-11 12:50 | Phân loại hàng: Đen,L","aprua84ejc2022-01-11 12:50 | Phân loại hàng: Đen,LHàng đẹp, giao đúng hàng, mọi người nên mua nha, đáng tiền nha mọi người🥰 0:04 hữu ích?báo cáo"
anhnghe112,5 Sao (585),"2021-11-25 13:19 | Phân loại hàng: Đen,L","anhnghe1122021-11-25 13:19 | Phân loại hàng: Đen,LChất áo okie
Mỗi tội size số k chuẩn mua L cho ck hơn 70kg 1m8 nhưng mặc như váy 🤣🤣
Các bạn lên lưu ý size nhé
Shop nhiệt tình 0:05 2báo cáo"
nngocmaiii1912,5 Sao (585),"2022-04-13 21:59 | Phân loại hàng: Đen,M","nngocmaiii19122022-04-13 21:59 | Phân loại hàng: Đen,Mvải đẹp ok . Giao hàng lâu áo hơi dơ mong shop cải thiện .Sẽ ủng hộ shop lâu dài  hữu ích?báo cáo"
ndwuinn._,5 Sao (585),"2022-05-08 09:39 | Phân loại hàng: Đen,M","ndwuinn._2022-05-08 09:39 | Phân loại hàng: Đen,Mhình ảnh mang tính chất minh họa
vải êm lắm, có đều mặc hơi nóng cũm tạm ổn. đáng mua hữu ích?báo cáo"
thiennhalam,5 Sao (585),"2022-12-26 23:40 | Phân loại hàng: Trắng,L","thiennhalam2022-12-26 23:40 | Phân loại hàng: Trắng,LChất liệu: vải hơi mỏng, dễ nhănGiao đúng mẫu, đúng size, cái hoạ tiết xinhhh vãi ò 0:06 hữu ích?báo cáo"
d*****i,5 Sao (585),"2023-02-22 13:08 | Phân loại hàng: Đen,M","d*****i2023-02-22 13:08 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đneĐúng với mô tả: Đúngmai e đi lm e k có xe giao ngay tại thị trường Việt Nam với giá tiền cho em xin địa chỉ lát emhữu ích?báo cáo"
Người dùng Shopee,5 Sao (585),"2021-08-13 16:36 | Phân loại hàng: Trắng,L","Người dùng Shopee2021-08-13 16:36 | Phân loại hàng: Trắng,LChết siêuuu đẹp lunnn ý ❤ nhãn in chất lượng giao hàng siêuu nhanh mn nên mua nhé ❤ 0:18  hữu ích?báo cáo"
anhngoc087,5 Sao (585),"2022-02-13 17:58 | Phân loại hàng: Đen,L","anhngoc0872022-02-13 17:58 | Phân loại hàng: Đen,LVừa mua giá 189 song shop giảm xuông 149 nc là hơi bùn. Hộp hơi móp méo nhma áo xịn đẹp 0:34hữu ích?báo cáo"
