User,rating,date,review
k*****6,5 Sao (970),"2021-07-14 19:06 | Phân loại hàng: Trắng,XL","k*****62021-07-14 19:06 | Phân loại hàng: Trắng,XLÁo đỉnh chóp lun ạ 💯💯💯 ship sieu nhanhhh ❤❤ tính mua lâu rồi nhưng thấy rẻ quá cứ đắn đo 😥 nhận dc hàng kiểu mê dã man lun ý ạ ❤❤ hàng gì mà vừa chất lượng lại vừa rẻ ý huhu❤❤ 0:06 4báo cáo"
h*****6,5 Sao (970),"2022-01-21 14:27 | Phân loại hàng: Trắng,S","h*****62022-01-21 14:27 | Phân loại hàng: Trắng,STrùiii uii mn ơii. Áoo siêuuu xinh luôn ấy ạ 🥺 vảiii mát, đường may rõ ràng, shop chuẩn bị hàng cẩn thận nữaaaa, không có 1 chút chỉ thừa nào luôn nèee :33 0:09    8báo cáo"
orily819,5 Sao (970),"2023-03-29 20:17 | Phân loại hàng: Trắng,S","orily8192023-03-29 20:17 | Phân loại hàng: Trắng,SGiao hàng nhanh. Sản phẩm y hình. Dáng oversize. Size rất to dù là size s. M5 nhỏ như mk nên mua size s. To thì mua hơn 1 size. Chất vải đẹp. Giá khá ổn áp 0:16    hữu ích?báo cáo"
n*****h,5 Sao (970),"2021-07-13 18:25 | Phân loại hàng: Trắng,XL","n*****h2021-07-13 18:25 | Phân loại hàng: Trắng,XLrất rẻ và chất siêu đỉnh nhe !!!? hình in cũm uki t mua tặng snhat b mà mẹ t khen quá trơi nha blebleble 0:11 1báo cáo"
maianh_do,5 Sao (970),"2021-10-15 17:17 | Phân loại hàng: Trắng,L","maianh_do2021-10-15 17:17 | Phân loại hàng: Trắng,LMua sale nên cả ship hết 93k thôi ạ. Có hộp, túi zip, thẻ card đầy đủ ạ. Chất vải co dãn tốt, vải mềm mịn. Chữ in của áo khác các loại áo mình từng mua, thích chữ in nhất đó. Mình cao m65 mặc qua mông  1báo cáo"
b*****_,5 Sao (970),"2022-01-23 11:08 | Phân loại hàng: Trắng,S","b*****_2022-01-23 11:08 | Phân loại hàng: Trắng,SHàng siu xinh luôn giá cả hợp lí chất lương tuyệt vời lại còn đc tặng móc khóa nữa chứ nen chim ưnh luôn mình rất thích những chiếc quần áo đóng hộp và đc tặng quà và coa tem mac rõ ràng nói chung đây cũng là một locabrand để mn lựa chọn nha iu shop <3 shop còn có thư cảk ơn nữa 0:16 hữu ích?báo cáo"
tapdoanracroi,5 Sao (970),"2022-03-05 18:04 | Phân loại hàng: Đen,M","tapdoanracroi2022-03-05 18:04 | Phân loại hàng: Đen,MQuá xinh xẻo cho một chiếc áo. Chất vải khá dày dặn size vừa người mình cao m6 50kg mặc chùm mông. Giao hàng nhanh và đặc biệt anh shipper cute và có tâm  2báo cáo"
hoanggkhanhlinh,5 Sao (970),"2022-08-18 21:19 | Phân loại hàng: Đen,S","hoanggkhanhlinh2022-08-18 21:19 | Phân loại hàng: Đen,SChất liệu: vải cottonMàu sắc: đenĐúng với mô tả: đúngáo chất vải siêu xịn nha xinh quá tr luôn í shop có cái phiếu cảm ơn cute nữa í nên mua nha mọi người sẽ quay lại ủng hộ tiếp ♥️♥️♥️♥️ 0:04  hữu ích?báo cáo"
ngcphngninh,5 Sao (970),"2022-01-04 17:48 | Phân loại hàng: Trắng,L","ngcphngninh2022-01-04 17:48 | Phân loại hàng: Trắng,LSiu đẹp luôn mà còn đc giá 137k quá đỉnh luôn ạ
Mình m55 37kg mặc size l rộng lên from đẹp cực mn muốn mặc rộng vậy nên lấy size to nha
Nhưng mà shop tặng móc khóa nhưng lại kh thấy đâu hơi bùn nhưng đổi lại rất đáng để mua     3báo cáo"
tuyennice2203,5 Sao (970),"2022-04-18 08:35 | Phân loại hàng: Trắng,M","tuyennice22032022-04-18 08:35 | Phân loại hàng: Trắng,MVải mịn với mềm lắm nah mn, chư in đều, rõ nét. Với giá này thì mình thấy áo thun của brand này đáng mua á. Áo được bỏ trong túi zip có thư cảm ơn và card rất cute 😍    hữu ích?báo cáo"
